booking_id,date,year,month,month_name,season,day_of_week,day_name,is_weekend,is_public_holiday,time_slot,slot_hour,service_duration_mins,lead_time_days,customer_id,is_repeat_customer,is_cancelled,is_noshow,attended
BK00487,2024-08-08,2024,8,August,Summer,3,Thursday,0,0,14:00,14,60,4,NC0286,0,0,0,1
BK00488,2024-08-08,2024,8,August,Summer,3,Thursday,0,0,15:00,15,60,0,NC0087,0,0,1,0
BK00489,2024-08-08,2024,8,August,Summer,3,Thursday,0,0,18:00,18,45,4,NC0233,0,0,0,1
BK00490,2024-08-09,2024,8,August,Summer,4,Friday,0,0,10:00,10,90,1,NC0196,0,0,0,1
BK00491,2024-08-09,2024,8,August,Summer,4,Friday,0,0,11:00,11,90,1,NC0215,0,1,0,0
BK00492,2024-08-09,2024,8,August,Summer,4,Friday,0,0,16:00,16,45,2,RC0042,1,0,0,1
BK00493,2024-08-09,2024,8,August,Summer,4,Friday,0,0,18:00,18,90,5,RC0046,1,0,0,1
BK00494,2024-08-10,2024,8,August,Summer,5,Saturday,1,0,10:00,10,45,7,RC0064,1,0,0,1
BK00495,2024-08-10,2024,8,August,Summer,5,Saturday,1,0,11:00,11,120,4,RC0006,1,0,0,1
BK00496,2024-08-10,2024,8,August,Summer,5,Saturday,1,0,11:00,11,90,5,NC0135,0,0,0,1
BK00497,2024-08-10,2024,8,August,Summer,5,Saturday,1,0,13:00,13,60,14,NC0392,0,0,0,1
BK00498,2024-08-11,2024,8,August,Summer,6,Sunday,1,0,14:00,14,60,5,NC0003,0,0,1,0
BK00499,2024-08-11,2024,8,August,Summer,6,Sunday,1,0,18:00,18,45,2,NC0349,0,0,0,1
BK00500,2024-08-12,2024,8,August,Summer,0,Monday,0,0,12:00,12,60,4,NC0336,0,0,0,1
BK00501,2024-08-12,2024,8,August,Summer,0,Monday,0,0,15:00,15,60,2,NC0330,0,0,0,1
BK00502,2024-08-12,2024,8,August,Summer,0,Monday,0,0,17:00,17,30,4,RC0031,1,0,0,1
BK00503,2024-08-12,2024,8,August,Summer,0,Monday,0,0,19:00,19,30,0,NC0335,0,0,0,1
BK00504,2024-08-14,2024,8,August,Summer,2,Wednesday,0,0,18:00,18,30,2,RC0011,1,1,0,0
BK00505,2024-08-15,2024,8,August,Summer,3,Thursday,0,0,11:00,11,60,3,RC0010,1,0,0,1
BK00506,2024-08-15,2024,8,August,Summer,3,Thursday,0,0,17:00,17,30,0,NC0237,0,0,1,0
BK00507,2024-08-15,2024,8,August,Summer,3,Thursday,0,0,19:00,19,60,1,RC0059,1,0,0,1
BK00508,2024-08-16,2024,8,August,Summer,4,Friday,0,0,18:00,18,45,2,RC0080,1,0,0,1
BK00509,2024-08-17,2024,8,August,Summer,5,Saturday,1,0,10:00,10,60,3,NC0014,0,0,0,1
BK00510,2024-08-17,2024,8,August,Summer,5,Saturday,1,0,10:00,10,90,2,NC0098,0,1,0,0
BK00511,2024-08-17,2024,8,August,Summer,5,Saturday,1,0,11:00,11,45,5,RC0003,1,0,0,1
BK00512,2024-08-17,2024,8,August,Summer,5,Saturday,1,0,12:00,12,90,7,RC0056,1,0,0,1
BK00513,2024-08-18,2024,8,August,Summer,6,Sunday,1,0,09:00,9,45,10,NC0214,0,0,0,1
BK00514,2024-08-20,2024,8,August,Summer,1,Tuesday,0,0,11:00,11,90,5,NC0090,0,1,0,0
BK00515,2024-08-21,2024,8,August,Summer,2,Wednesday,0,0,13:00,13,60,10,RC0057,1,0,0,1
BK00516,2024-08-22,2024,8,August,Summer,3,Thursday,0,0,09:00,9,90,3,RC0057,1,1,0,0
BK00517,2024-08-22,2024,8,August,Summer,3,Thursday,0,0,10:00,10,60,6,NC0063,0,0,0,1
BK00518,2024-08-22,2024,8,August,Summer,3,Thursday,0,0,11:00,11,45,2,NC0175,0,0,0,1
BK00519,2024-08-22,2024,8,August,Summer,3,Thursday,0,0,14:00,14,30,3,NC0272,0,0,0,1
BK00520,2024-08-22,2024,8,August,Summer,3,Thursday,0,0,19:00,19,45,3,RC0019,1,1,0,0
BK00521,2024-08-23,2024,8,August,Summer,4,Friday,0,0,10:00,10,60,0,RC0020,1,0,0,1
BK00522,2024-08-23,2024,8,August,Summer,4,Friday,0,0,12:00,12,45,4,RC0071,1,0,0,1
BK00523,2024-08-23,2024,8,August,Summer,4,Friday,0,0,15:00,15,60,4,RC0027,1,0,0,1
BK00524,2024-08-23,2024,8,August,Summer,4,Friday,0,0,17:00,17,45,0,NC0155,0,0,0,1
BK00525,2024-08-24,2024,8,August,Summer,5,Saturday,1,0,10:00,10,90,0,NC0082,0,0,0,1
BK00526,2024-08-24,2024,8,August,Summer,5,Saturday,1,0,12:00,12,60,4,NC0064,0,1,0,0
BK00527,2024-08-25,2024,8,August,Summer,6,Sunday,1,0,18:00,18,30,3,NC0244,0,0,0,1
BK00528,2024-08-26,2024,8,August,Summer,0,Monday,0,1,10:00,10,90,4,NC0226,0,0,0,1
BK00529,2024-08-26,2024,8,August,Summer,0,Monday,0,1,11:00,11,45,1,NC0271,0,0,0,1
BK00530,2024-08-26,2024,8,August,Summer,0,Monday,0,1,13:00,13,30,6,NC0309,0,0,0,1
BK00531,2024-08-26,2024,8,August,Summer,0,Monday,0,1,14:00,14,45,2,RC0040,1,0,0,1
BK00532,2024-08-26,2024,8,August,Summer,0,Monday,0,1,16:00,16,90,1,NC0146,0,0,0,1
BK00533,2024-08-26,2024,8,August,Summer,0,Monday,0,1,17:00,17,30,2,NC0214,0,0,0,1
BK00534,2024-08-27,2024,8,August,Summer,1,Tuesday,0,0,10:00,10,30,4,RC0059,1,0,0,1
BK00535,2024-08-27,2024,8,August,Summer,1,Tuesday,0,0,16:00,16,60,4,NC0227,0,0,0,1
BK00536,2024-08-28,2024,8,August,Summer,2,Wednesday,0,0,10:00,10,90,3,RC0025,1,0,0,1
BK00537,2024-08-28,2024,8,August,Summer,2,Wednesday,0,0,13:00,13,30,1,NC0273,0,0,0,1
BK00538,2024-08-29,2024,8,August,Summer,3,Thursday,0,0,09:00,9,45,2,NC0012,0,1,0,0
BK00539,2024-08-29,2024,8,August,Summer,3,Thursday,0,0,13:00,13,45,2,NC0079,0,0,0,1
BK00540,2024-08-29,2024,8,August,Summer,3,Thursday,0,0,16:00,16,90,2,NC0133,0,1,0,0
BK00541,2024-08-29,2024,8,August,Summer,3,Thursday,0,0,17:00,17,45,1,NC0301,0,0,0,1
BK00542,2024-08-30,2024,8,August,Summer,4,Friday,0,0,10:00,10,60,3,NC0138,0,1,0,0
BK00543,2024-08-30,2024,8,August,Summer,4,Friday,0,0,15:00,15,30,3,NC0192,0,0,0,1
BK00544,2024-08-30,2024,8,August,Summer,4,Friday,0,0,17:00,17,45,2,RC0060,1,1,0,0
BK00545,2024-08-30,2024,8,August,Summer,4,Friday,0,0,18:00,18,60,2,NC0140,0,0,0,1
BK00546,2024-08-31,2024,8,August,Summer,5,Saturday,1,0,10:00,10,45,7,RC0072,1,0,0,1
BK00547,2024-08-31,2024,8,August,Summer,5,Saturday,1,0,15:00,15,45,4,NC0165,0,0,1,0
BK00548,2024-09-01,2024,9,September,Autumn,6,Sunday,1,0,16:00,16,45,4,NC0308,0,0,0,1
BK00549,2024-09-02,2024,9,September,Autumn,0,Monday,0,0,09:00,9,60,2,NC0321,0,0,0,1
BK00550,2024-09-02,2024,9,September,Autumn,0,Monday,0,0,11:00,11,30,4,NC0362,0,0,0,1
BK00551,2024-09-03,2024,9,September,Autumn,1,Tuesday,0,0,14:00,14,45,3,NC0348,0,0,0,1
BK00552,2024-09-03,2024,9,September,Autumn,1,Tuesday,0,0,18:00,18,45,4,NC0222,0,1,0,0
BK00553,2024-09-04,2024,9,September,Autumn,2,Wednesday,0,0,11:00,11,60,2,NC0025,0,0,1,0
BK00554,2024-09-04,2024,9,September,Autumn,2,Wednesday,0,0,12:00,12,45,10,RC0074,1,0,0,1
BK00555,2024-09-05,2024,9,September,Autumn,3,Thursday,0,0,19:00,19,45,1,NC0029,0,1,0,0
BK00556,2024-09-06,2024,9,September,Autumn,4,Friday,0,0,16:00,16,45,4,RC0055,1,0,0,1
BK00557,2024-09-06,2024,9,September,Autumn,4,Friday,0,0,17:00,17,30,3,NC0304,0,0,0,1
BK00558,2024-09-06,2024,9,September,Autumn,4,Friday,0,0,18:00,18,45,0,NC0031,0,0,0,1
BK00559,2024-09-06,2024,9,September,Autumn,4,Friday,0,0,19:00,19,30,0,RC0070,1,0,0,1
BK00560,2024-09-07,2024,9,September,Autumn,5,Saturday,1,0,09:00,9,45,4,NC0028,0,0,0,1
BK00561,2024-09-07,2024,9,September,Autumn,5,Saturday,1,0,12:00,12,120,4,NC0022,0,0,0,1
BK00562,2024-09-07,2024,9,September,Autumn,5,Saturday,1,0,15:00,15,60,4,NC0106,0,1,0,0
BK00563,2024-09-07,2024,9,September,Autumn,5,Saturday,1,0,17:00,17,90,4,RC0075,1,0,0,1
BK00564,2024-09-08,2024,9,September,Autumn,6,Sunday,1,0,09:00,9,90,0,RC0034,1,0,0,1
BK00565,2024-09-08,2024,9,September,Autumn,6,Sunday,1,0,10:00,10,60,4,NC0157,0,0,0,1
BK00566,2024-09-08,2024,9,September,Autumn,6,Sunday,1,0,11:00,11,90,10,NC0320,0,1,0,0
BK00567,2024-09-08,2024,9,September,Autumn,6,Sunday,1,0,12:00,12,60,3,NC0098,0,0,0,1
BK00568,2024-09-09,2024,9,September,Autumn,0,Monday,0,0,11:00,11,45,4,RC0061,1,0,0,1
BK00569,2024-09-09,2024,9,September,Autumn,0,Monday,0,0,15:00,15,60,4,NC0270,0,0,0,1
BK00570,2024-09-10,2024,9,September,Autumn,1,Tuesday,0,0,09:00,9,90,3,RC0055,1,0,0,1
BK00571,2024-09-11,2024,9,September,Autumn,2,Wednesday,0,0,16:00,16,90,10,NC0071,0,0,0,1
BK00572,2024-09-11,2024,9,September,Autumn,2,Wednesday,0,0,17:00,17,45,1,RC0045,1,0,0,1
BK00573,2024-09-11,2024,9,September,Autumn,2,Wednesday,0,0,18:00,18,60,1,RC0020,1,1,0,0
BK00574,2024-09-11,2024,9,September,Autumn,2,Wednesday,0,0,19:00,19,45,3,RC0071,1,0,0,1
BK00575,2024-09-12,2024,9,September,Autumn,3,Thursday,0,0,09:00,9,60,3,NC0358,0,0,1,0
BK00576,2024-09-12,2024,9,September,Autumn,3,Thursday,0,0,10:00,10,30,7,NC0157,0,0,0,1
BK00577,2024-09-12,2024,9,September,Autumn,3,Thursday,0,0,11:00,11,45,4,RC0052,1,0,0,1
BK00578,2024-09-12,2024,9,September,Autumn,3,Thursday,0,0,18:00,18,45,0,NC0048,0,1,0,0
BK00579,2024-09-13,2024,9,September,Autumn,4,Friday,0,0,11:00,11,45,3,NC0036,0,1,0,0
BK00580,2024-09-13,2024,9,September,Autumn,4,Friday,0,0,12:00,12,30,1,NC0201,0,0,0,1
BK00581,2024-09-13,2024,9,September,Autumn,4,Friday,0,0,13:00,13,30,1,NC0106,0,0,0,1
BK00582,2024-09-13,2024,9,September,Autumn,4,Friday,0,0,17:00,17,30,2,RC0009,1,0,0,1
BK00583,2024-09-13,2024,9,September,Autumn,4,Friday,0,0,18:00,18,60,1,NC0234,0,0,0,1
BK00584,2024-09-14,2024,9,September,Autumn,5,Saturday,1,0,10:00,10,30,6,NC0094,0,0,1,0
BK00585,2024-09-14,2024,9,September,Autumn,5,Saturday,1,0,11:00,11,120,3,NC0276,0,0,0,1
BK00586,2024-09-14,2024,9,September,Autumn,5,Saturday,1,0,12:00,12,60,6,NC0259,0,0,0,1
BK00587,2024-09-14,2024,9,September,Autumn,5,Saturday,1,0,15:00,15,30,4,RC0052,1,1,0,0
BK00588,2024-09-14,2024,9,September,Autumn,5,Saturday,1,0,17:00,17,30,4,NC0249,0,0,0,1
BK00589,2024-09-16,2024,9,September,Autumn,0,Monday,0,0,11:00,11,45,7,RC0049,1,0,0,1
BK00590,2024-09-16,2024,9,September,Autumn,0,Monday,0,0,15:00,15,30,7,NC0113,0,0,0,1
BK00591,2024-09-17,2024,9,September,Autumn,1,Tuesday,0,0,17:00,17,30,2,NC0333,0,0,0,1
BK00592,2024-09-18,2024,9,September,Autumn,2,Wednesday,0,0,14:00,14,60,4,RC0042,1,0,0,1
BK00593,2024-09-18,2024,9,September,Autumn,2,Wednesday,0,0,15:00,15,90,2,NC0353,0,0,0,1
BK00594,2024-09-18,2024,9,September,Autumn,2,Wednesday,0,0,18:00,18,60,2,NC0120,0,1,0,0
BK00595,2024-09-18,2024,9,September,Autumn,2,Wednesday,0,0,19:00,19,60,1,NC0064,0,0,0,1
BK00596,2024-09-19,2024,9,September,Autumn,3,Thursday,0,0,10:00,10,60,7,NC0122,0,0,0,1
BK00597,2024-09-19,2024,9,September,Autumn,3,Thursday,0,0,15:00,15,30,4,RC0032,1,0,0,1
BK00598,2024-09-19,2024,9,September,Autumn,3,Thursday,0,0,16:00,16,30,6,NC0034,0,0,0,1
BK00599,2024-09-19,2024,9,September,Autumn,3,Thursday,0,0,18:00,18,30,1,NC0105,0,0,0,1
BK00600,2024-09-20,2024,9,September,Autumn,4,Friday,0,0,12:00,12,120,1,NC0247,0,0,0,1
BK00601,2024-09-20,2024,9,September,Autumn,4,Friday,0,0,18:00,18,45,5,RC0011,1,1,0,0
BK00602,2024-09-21,2024,9,September,Autumn,5,Saturday,1,0,09:00,9,90,0,RC0020,1,0,0,1
BK00603,2024-09-21,2024,9,September,Autumn,5,Saturday,1,0,09:00,9,60,4,RC0051,1,0,0,1
BK00604,2024-09-21,2024,9,September,Autumn,5,Saturday,1,0,10:00,10,90,6,RC0056,1,0,0,1
BK00605,2024-09-22,2024,9,September,Autumn,6,Sunday,1,0,10:00,10,60,6,NC0330,0,0,0,1
BK00606,2024-09-22,2024,9,September,Autumn,6,Sunday,1,0,11:00,11,60,2,NC0217,0,0,0,1
BK00607,2024-09-22,2024,9,September,Autumn,6,Sunday,1,0,19:00,19,30,3,RC0045,1,0,0,1
BK00608,2024-09-23,2024,9,September,Autumn,0,Monday,0,0,10:00,10,45,3,NC0269,0,0,0,1
BK00609,2024-09-23,2024,9,September,Autumn,0,Monday,0,0,15:00,15,90,1,RC0024,1,0,0,1
BK00610,2024-09-23,2024,9,September,Autumn,0,Monday,0,0,17:00,17,45,1,NC0041,0,1,0,0
BK00611,2024-09-24,2024,9,September,Autumn,1,Tuesday,0,0,18:00,18,60,7,NC0176,0,0,0,1
BK00612,2024-09-25,2024,9,September,Autumn,2,Wednesday,0,0,09:00,9,90,0,RC0043,1,0,0,1
BK00613,2024-09-26,2024,9,September,Autumn,3,Thursday,0,0,09:00,9,60,10,NC0024,0,0,0,1
BK00614,2024-09-27,2024,9,September,Autumn,4,Friday,0,0,09:00,9,30,4,RC0074,1,0,0,1
BK00615,2024-09-27,2024,9,September,Autumn,4,Friday,0,0,17:00,17,90,0,RC0056,1,0,0,1
BK00616,2024-09-27,2024,9,September,Autumn,4,Friday,0,0,18:00,18,60,2,NC0341,0,1,0,0
BK00617,2024-09-28,2024,9,September,Autumn,5,Saturday,1,0,10:00,10,120,4,NC0330,0,0,0,1
BK00618,2024-09-28,2024,9,September,Autumn,5,Saturday,1,0,10:00,10,45,7,NC0224,0,1,0,0
BK00619,2024-09-28,2024,9,September,Autumn,5,Saturday,1,0,11:00,11,45,6,RC0076,1,0,0,1
BK00620,2024-09-28,2024,9,September,Autumn,5,Saturday,1,0,14:00,14,60,5,NC0065,0,0,0,1
BK00621,2024-09-28,2024,9,September,Autumn,5,Saturday,1,0,15:00,15,30,3,RC0019,1,0,0,1
BK00622,2024-09-28,2024,9,September,Autumn,5,Saturday,1,0,16:00,16,45,1,NC0360,0,0,0,1
BK00623,2024-09-28,2024,9,September,Autumn,5,Saturday,1,0,17:00,17,60,4,NC0294,0,0,0,1
BK00624,2024-09-29,2024,9,September,Autumn,6,Sunday,1,0,09:00,9,120,7,NC0108,0,0,0,1
BK00625,2024-09-29,2024,9,September,Autumn,6,Sunday,1,0,14:00,14,45,14,NC0082,0,0,0,1
BK00626,2024-09-30,2024,9,September,Autumn,0,Monday,0,0,10:00,10,45,1,NC0202,0,0,0,1
BK00627,2024-09-30,2024,9,September,Autumn,0,Monday,0,0,11:00,11,45,3,NC0156,0,1,0,0
BK00628,2024-09-30,2024,9,September,Autumn,0,Monday,0,0,15:00,15,60,1,NC0295,0,0,0,1
BK00629,2024-09-30,2024,9,September,Autumn,0,Monday,0,0,18:00,18,30,0,RC0046,1,0,0,1
BK00630,2024-10-01,2024,10,October,Autumn,1,Tuesday,0,0,14:00,14,60,4,NC0398,0,0,0,1
BK00631,2024-10-01,2024,10,October,Autumn,1,Tuesday,0,0,17:00,17,30,0,NC0189,0,1,0,0
BK00632,2024-10-02,2024,10,October,Autumn,2,Wednesday,0,0,17:00,17,30,2,RC0069,1,0,0,1
BK00633,2024-10-03,2024,10,October,Autumn,3,Thursday,0,0,10:00,10,60,1,NC0061,0,1,0,0
BK00634,2024-10-03,2024,10,October,Autumn,3,Thursday,0,0,18:00,18,45,1,RC0067,1,1,0,0
BK00635,2024-10-04,2024,10,October,Autumn,4,Friday,0,0,19:00,19,30,3,RC0035,1,0,0,1
BK00636,2024-10-05,2024,10,October,Autumn,5,Saturday,1,0,11:00,11,90,2,RC0043,1,0,0,1
BK00637,2024-10-05,2024,10,October,Autumn,5,Saturday,1,0,12:00,12,90,2,NC0064,0,0,0,1
BK00638,2024-10-05,2024,10,October,Autumn,5,Saturday,1,0,12:00,12,60,5,RC0074,1,0,0,1
BK00639,2024-10-05,2024,10,October,Autumn,5,Saturday,1,0,19:00,19,60,14,NC0328,0,0,0,1
BK00640,2024-10-06,2024,10,October,Autumn,6,Sunday,1,0,10:00,10,45,4,NC0240,0,0,0,1
BK00641,2024-10-06,2024,10,October,Autumn,6,Sunday,1,0,13:00,13,45,4,NC0157,0,1,0,0
BK00642,2024-10-06,2024,10,October,Autumn,6,Sunday,1,0,14:00,14,30,2,NC0048,0,0,0,1
BK00643,2024-10-08,2024,10,October,Autumn,1,Tuesday,0,0,11:00,11,30,4,NC0271,0,0,0,1
BK00644,2024-10-08,2024,10,October,Autumn,1,Tuesday,0,0,17:00,17,45,1,RC0048,1,0,0,1
BK00645,2024-10-09,2024,10,October,Autumn,2,Wednesday,0,0,11:00,11,60,0,RC0066,1,0,0,1
BK00646,2024-10-09,2024,10,October,Autumn,2,Wednesday,0,0,17:00,17,60,0,RC0016,1,1,0,0
BK00647,2024-10-09,2024,10,October,Autumn,2,Wednesday,0,0,19:00,19,45,7,NC0056,0,0,1,0
BK00648,2024-10-10,2024,10,October,Autumn,3,Thursday,0,0,10:00,10,45,1,NC0364,0,1,0,0
BK00649,2024-10-10,2024,10,October,Autumn,3,Thursday,0,0,11:00,11,45,1,NC0017,0,0,0,1
BK00650,2024-10-10,2024,10,October,Autumn,3,Thursday,0,0,14:00,14,45,6,NC0400,0,0,0,1
BK00651,2024-10-10,2024,10,October,Autumn,3,Thursday,0,0,15:00,15,45,1,RC0014,1,1,0,0
BK00652,2024-10-10,2024,10,October,Autumn,3,Thursday,0,0,17:00,17,60,6,NC0220,0,0,0,1
BK00653,2024-10-10,2024,10,October,Autumn,3,Thursday,0,0,18:00,18,60,2,NC0127,0,0,0,1
BK00654,2024-10-11,2024,10,October,Autumn,4,Friday,0,0,17:00,17,45,1,NC0114,0,0,0,1
BK00655,2024-10-11,2024,10,October,Autumn,4,Friday,0,0,17:00,17,30,3,RC0036,1,0,0,1
BK00656,2024-10-11,2024,10,October,Autumn,4,Friday,0,0,18:00,18,45,1,NC0165,0,0,0,1
BK00657,2024-10-11,2024,10,October,Autumn,4,Friday,0,0,18:00,18,30,1,NC0187,0,0,0,1
BK00658,2024-10-12,2024,10,October,Autumn,5,Saturday,1,0,09:00,9,45,5,NC0122,0,0,0,1
BK00659,2024-10-12,2024,10,October,Autumn,5,Saturday,1,0,10:00,10,120,1,NC0062,0,0,0,1
BK00660,2024-10-12,2024,10,October,Autumn,5,Saturday,1,0,11:00,11,90,3,RC0061,1,1,0,0
BK00661,2024-10-12,2024,10,October,Autumn,5,Saturday,1,0,11:00,11,90,6,RC0033,1,0,0,1
BK00662,2024-10-12,2024,10,October,Autumn,5,Saturday,1,0,12:00,12,30,10,NC0061,0,0,0,1
BK00663,2024-10-12,2024,10,October,Autumn,5,Saturday,1,0,14:00,14,60,7,NC0032,0,0,0,1
BK00664,2024-10-12,2024,10,October,Autumn,5,Saturday,1,0,18:00,18,45,5,NC0197,0,0,0,1
BK00665,2024-10-13,2024,10,October,Autumn,6,Sunday,1,0,11:00,11,90,3,NC0269,0,0,0,1
BK00666,2024-10-13,2024,10,October,Autumn,6,Sunday,1,0,13:00,13,60,3,RC0036,1,0,0,1
BK00667,2024-10-13,2024,10,October,Autumn,6,Sunday,1,0,16:00,16,90,3,RC0078,1,0,0,1
BK00668,2024-10-13,2024,10,October,Autumn,6,Sunday,1,0,17:00,17,30,3,NC0151,0,0,0,1
BK00669,2024-10-13,2024,10,October,Autumn,6,Sunday,1,0,18:00,18,30,3,NC0091,0,0,0,1
BK00670,2024-10-15,2024,10,October,Autumn,1,Tuesday,0,0,11:00,11,60,1,RC0024,1,0,0,1
BK00671,2024-10-16,2024,10,October,Autumn,2,Wednesday,0,0,10:00,10,30,4,RC0002,1,0,0,1
BK00672,2024-10-16,2024,10,October,Autumn,2,Wednesday,0,0,11:00,11,30,5,NC0007,0,0,0,1
BK00673,2024-10-16,2024,10,October,Autumn,2,Wednesday,0,0,14:00,14,45,5,RC0073,1,0,0,1
BK00674,2024-10-16,2024,10,October,Autumn,2,Wednesday,0,0,16:00,16,45,1,RC0003,1,0,0,1
BK00675,2024-10-16,2024,10,October,Autumn,2,Wednesday,0,0,17:00,17,45,1,NC0013,0,0,0,1
BK00676,2024-10-17,2024,10,October,Autumn,3,Thursday,0,0,14:00,14,60,2,NC0145,0,1,0,0
BK00677,2024-10-17,2024,10,October,Autumn,3,Thursday,0,0,18:00,18,45,0,RC0068,1,0,0,1
BK00678,2024-10-18,2024,10,October,Autumn,4,Friday,0,0,09:00,9,60,7,NC0139,0,0,0,1
BK00679,2024-10-18,2024,10,October,Autumn,4,Friday,0,0,11:00,11,30,1,RC0020,1,0,0,1
BK00680,2024-10-19,2024,10,October,Autumn,5,Saturday,1,0,10:00,10,60,1,RC0018,1,0,0,1
BK00681,2024-10-19,2024,10,October,Autumn,5,Saturday,1,0,11:00,11,120,5,RC0019,1,0,0,1
BK00682,2024-10-19,2024,10,October,Autumn,5,Saturday,1,0,11:00,11,90,14,NC0061,0,0,1,0
BK00683,2024-10-19,2024,10,October,Autumn,5,Saturday,1,0,12:00,12,60,5,NC0340,0,0,0,1
BK00684,2024-10-19,2024,10,October,Autumn,5,Saturday,1,0,14:00,14,45,6,NC0077,0,0,0,1
BK00685,2024-10-19,2024,10,October,Autumn,5,Saturday,1,0,16:00,16,60,7,NC0228,0,0,0,1
BK00686,2024-10-19,2024,10,October,Autumn,5,Saturday,1,0,18:00,18,45,2,NC0258,0,0,0,1
BK00687,2024-10-20,2024,10,October,Autumn,6,Sunday,1,0,14:00,14,30,5,NC0287,0,0,0,1
BK00688,2024-10-20,2024,10,October,Autumn,6,Sunday,1,0,19:00,19,30,4,RC0078,1,1,0,0
BK00689,2024-10-21,2024,10,October,Autumn,0,Monday,0,0,09:00,9,60,2,RC0002,1,0,1,0
BK00690,2024-10-21,2024,10,October,Autumn,0,Monday,0,0,10:00,10,120,0,NC0290,0,0,1,0
BK00691,2024-10-21,2024,10,October,Autumn,0,Monday,0,0,11:00,11,60,7,RC0046,1,0,0,1
BK00692,2024-10-21,2024,10,October,Autumn,0,Monday,0,0,13:00,13,60,2,NC0170,0,1,0,0
BK00693,2024-10-22,2024,10,October,Autumn,1,Tuesday,0,0,09:00,9,120,1,RC0019,1,0,0,1
BK00694,2024-10-22,2024,10,October,Autumn,1,Tuesday,0,0,17:00,17,30,3,NC0397,0,0,0,1
BK00695,2024-10-23,2024,10,October,Autumn,2,Wednesday,0,0,16:00,16,120,10,NC0133,0,0,0,1
BK00696,2024-10-24,2024,10,October,Autumn,3,Thursday,0,0,10:00,10,30,7,RC0053,1,0,0,1
BK00697,2024-10-24,2024,10,October,Autumn,3,Thursday,0,0,15:00,15,90,0,NC0350,0,1,0,0
BK00698,2024-10-25,2024,10,October,Autumn,4,Friday,0,0,11:00,11,30,3,RC0069,1,0,0,1
BK00699,2024-10-25,2024,10,October,Autumn,4,Friday,0,0,16:00,16,30,2,NC0059,0,0,0,1
BK00700,2024-10-25,2024,10,October,Autumn,4,Friday,0,0,17:00,17,30,3,RC0005,1,0,0,1
BK00701,2024-10-25,2024,10,October,Autumn,4,Friday,0,0,18:00,18,30,3,RC0003,1,0,0,1
BK00702,2024-10-25,2024,10,October,Autumn,4,Friday,0,0,18:00,18,45,2,RC0039,1,0,0,1
BK00703,2024-10-26,2024,10,October,Autumn,5,Saturday,1,0,09:00,9,60,4,RC0045,1,0,0,1
BK00704,2024-10-26,2024,10,October,Autumn,5,Saturday,1,0,09:00,9,30,4,NC0293,0,0,0,1
BK00705,2024-10-26,2024,10,October,Autumn,5,Saturday,1,0,10:00,10,90,2,NC0316,0,0,0,1
BK00706,2024-10-26,2024,10,October,Autumn,5,Saturday,1,0,10:00,10,60,2,NC0008,0,0,0,1
BK00707,2024-10-26,2024,10,October,Autumn,5,Saturday,1,0,11:00,11,90,3,NC0209,0,0,0,1
BK00708,2024-10-26,2024,10,October,Autumn,5,Saturday,1,0,12:00,12,45,2,NC0297,0,0,0,1
BK00709,2024-10-26,2024,10,October,Autumn,5,Saturday,1,0,12:00,12,45,3,RC0049,1,0,0,1
BK00710,2024-10-26,2024,10,October,Autumn,5,Saturday,1,0,13:00,13,90,4,RC0039,1,0,0,1
BK00711,2024-10-26,2024,10,October,Autumn,5,Saturday,1,0,14:00,14,90,4,RC0046,1,0,0,1
BK00712,2024-10-26,2024,10,October,Autumn,5,Saturday,1,0,17:00,17,45,6,NC0353,0,0,0,1
BK00713,2024-10-27,2024,10,October,Autumn,6,Sunday,1,0,09:00,9,90,4,NC0054,0,0,0,1
BK00714,2024-10-27,2024,10,October,Autumn,6,Sunday,1,0,12:00,12,45,4,NC0283,0,0,0,1
BK00715,2024-10-27,2024,10,October,Autumn,6,Sunday,1,0,15:00,15,45,7,NC0361,0,0,0,1
BK00716,2024-10-27,2024,10,October,Autumn,6,Sunday,1,0,17:00,17,60,7,NC0158,0,0,0,1
BK00717,2024-10-28,2024,10,October,Autumn,0,Monday,0,0,09:00,9,60,3,RC0048,1,0,0,1
BK00718,2024-10-28,2024,10,October,Autumn,0,Monday,0,0,16:00,16,60,1,NC0220,0,0,0,1
BK00719,2024-10-29,2024,10,October,Autumn,1,Tuesday,0,0,09:00,9,60,1,NC0259,0,0,0,1
BK00720,2024-10-29,2024,10,October,Autumn,1,Tuesday,0,0,16:00,16,30,3,NC0041,0,0,0,1
BK00721,2024-10-29,2024,10,October,Autumn,1,Tuesday,0,0,19:00,19,45,1,NC0114,0,1,0,0
BK00722,2024-10-31,2024,10,October,Autumn,3,Thursday,0,0,10:00,10,90,1,NC0201,0,0,0,1
BK00723,2024-11-01,2024,11,November,Autumn,4,Friday,0,0,10:00,10,45,2,NC0016,0,0,0,1
BK00724,2024-11-01,2024,11,November,Autumn,4,Friday,0,0,13:00,13,90,3,NC0254,0,0,0,1
BK00725,2024-11-01,2024,11,November,Autumn,4,Friday,0,0,14:00,14,45,2,NC0368,0,0,0,1
BK00726,2024-11-01,2024,11,November,Autumn,4,Friday,0,0,15:00,15,90,3,NC0370,0,0,0,1
BK00727,2024-11-01,2024,11,November,Autumn,4,Friday,0,0,17:00,17,45,0,NC0220,0,0,0,1
